Batch	Amplicon	Unmodified%	Modified%	Reads_in_input	Reads_aligned_all_amplicons	Reads_aligned	Unmodified	Modified	Discarded	Insertions	Deletions	Substitutions	Only Insertions	Only Deletions	Only Substitutions	Insertions and Deletions	Insertions and Substitutions	Deletions and Substitutions	Insertions Deletions and Substitutions
39_TD_PE2_2_1_control1	Reference	97.6535002	2.3464998	13533	12798	12785	12485	300	0	0	4	296	0	4	296	0	0	0	0
39_TD_PE2_2_1_control1	HDR	NA	NA	13533	12798	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39_TD_PE2_2_1_control2	Reference	97.69072165	2.30927835	10245	9704	9700	9476	224	0	1	6	217	1	6	217	0	0	0	0
39_TD_PE2_2_1_control2	HDR	100	0	10245	9704	1	1	0	0	0	0	0	0	0	0	0	0	0	0
39_TD_PE2_2_1_control3	Reference	97.78875295	2.21124705	9561	8912	8909	8712	197	0	0	4	193	0	4	193	0	0	0	0
39_TD_PE2_2_1_control3	HDR	NA	NA	9561	8912	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39_TD_PE2_2_1_control4	Reference	97.53243219	2.46756781	11817	11030	11023	10751	272	0	0	6	266	0	6	266	0	0	0	0
39_TD_PE2_2_1_control4	HDR	NA	NA	11817	11030	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39_TD_PE2_2_2_control1	Reference	97.6535002	2.3464998	13533	12798	12785	12485	300	0	0	4	296	0	4	296	0	0	0	0
39_TD_PE2_2_2_control1	HDR	NA	NA	13533	12798	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39_TD_PE2_2_2_control2	Reference	97.69072165	2.30927835	10245	9704	9700	9476	224	0	1	6	217	1	6	217	0	0	0	0
39_TD_PE2_2_2_control2	HDR	100	0	10245	9704	1	1	0	0	0	0	0	0	0	0	0	0	0	0
39_TD_PE2_2_2_control3	Reference	97.78875295	2.21124705	9561	8912	8909	8712	197	0	0	4	193	0	4	193	0	0	0	0
39_TD_PE2_2_2_control3	HDR	NA	NA	9561	8912	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39_TD_PE2_2_2_control4	Reference	97.53243219	2.46756781	11817	11030	11023	10751	272	0	0	6	266	0	6	266	0	0	0	0
39_TD_PE2_2_2_control4	HDR	NA	NA	11817	11030	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4_NM_PE2_2_1_control1	Reference	97.9838263	2.0161737	9435	9032	9027	8845	182	0	0	2	180	0	2	180	0	0	0	0
4_NM_PE2_2_1_control1	HDR	NA	NA	9435	9032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4_NM_PE2_2_1_control2	Reference	98.02737954	1.97262046	10074	9280	9277	9094	183	0	0	3	181	0	2	180	0	0	1	0
4_NM_PE2_2_1_control2	HDR	100	0	10074	9280	1	1	0	0	0	0	0	0	0	0	0	0	0	0
4_NM_PE2_2_1_control3	Reference	98.70730426	1.29269574	9924	9519	9515	9392	123	0	0	0	123	0	0	123	0	0	0	0
4_NM_PE2_2_1_control3	HDR	100	0	9924	9519	1	1	0	0	0	0	0	0	0	0	0	0	0	0
4_NM_PE2_2_1_control4	Reference	98.65890242	1.34109758	11791	11339	11334	11182	152	0	0	1	151	0	1	151	0	0	0	0
4_NM_PE2_2_1_control4	HDR	NA	NA	11791	11339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4_NM_PE2_2_2_control1	Reference	97.9838263	2.0161737	9435	9032	9027	8845	182	0	0	2	180	0	2	180	0	0	0	0
4_NM_PE2_2_2_control1	HDR	NA	NA	9435	9032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4_NM_PE2_2_2_control2	Reference	98.02737954	1.97262046	10074	9280	9277	9094	183	0	0	3	181	0	2	180	0	0	1	0
4_NM_PE2_2_2_control2	HDR	100	0	10074	9280	1	1	0	0	0	0	0	0	0	0	0	0	0	0
4_NM_PE2_2_2_control3	Reference	98.70730426	1.29269574	9924	9519	9515	9392	123	0	0	0	123	0	0	123	0	0	0	0
4_NM_PE2_2_2_control3	HDR	100	0	9924	9519	1	1	0	0	0	0	0	0	0	0	0	0	0	0
4_NM_PE2_2_2_control4	Reference	98.65890242	1.34109758	11791	11339	11334	11182	152	0	0	1	151	0	1	151	0	0	0	0
4_NM_PE2_2_2_control4	HDR	NA	NA	11791	11339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4_TD_PE2_2_1_control1	Reference	92.46277916	7.53722084	7124	6448	6448	5962	486	0	0	1	486	0	0	485	0	0	1	0
4_TD_PE2_2_1_control1	HDR	NA	NA	7124	6448	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4_TD_PE2_2_1_control2	Reference	92.49783516	7.50216484	13435	12703	12703	11750	953	0	1	3	951	0	2	950	0	0	0	1
4_TD_PE2_2_1_control2	HDR	NA	NA	13435	12703	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4_TD_PE2_2_1_control3	Reference	96.87172458	3.12827542	13061	12403	12403	12015	388	0	0	0	388	0	0	388	0	0	0	0
4_TD_PE2_2_1_control3	HDR	NA	NA	13061	12403	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4_TD_PE2_2_1_control4	Reference	97.01020555	2.98979445	14670	13914	13914	13498	416	0	2	4	414	0	2	412	0	0	0	2
4_TD_PE2_2_1_control4	HDR	NA	NA	14670	13914	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4_TD_PE2_2_2_control1	Reference	92.46277916	7.53722084	7124	6448	6448	5962	486	0	0	1	486	0	0	485	0	0	1	0
4_TD_PE2_2_2_control1	HDR	NA	NA	7124	6448	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4_TD_PE2_2_2_control2	Reference	92.49783516	7.50216484	13435	12703	12703	11750	953	0	1	3	951	0	2	950	0	0	0	1
4_TD_PE2_2_2_control2	HDR	NA	NA	13435	12703	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4_TD_PE2_2_2_control3	Reference	96.87172458	3.12827542	13061	12403	12403	12015	388	0	0	0	388	0	0	388	0	0	0	0
4_TD_PE2_2_2_control3	HDR	NA	NA	13061	12403	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4_TD_PE2_2_2_control4	Reference	97.01020555	2.98979445	14670	13914	13914	13498	416	0	2	4	414	0	2	412	0	0	0	2
4_TD_PE2_2_2_control4	HDR	NA	NA	14670	13914	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40_NM_PE2_2_1_control1	Reference	97.08684094	2.91315906	9435	9032	9028	8765	263	0	0	1	262	0	1	262	0	0	0	0
40_NM_PE2_2_1_control1	HDR	NA	NA	9435	9032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40_NM_PE2_2_1_control2	Reference	97.20784821	2.79215179	10074	9280	9276	9017	259	0	0	4	256	0	3	255	0	0	1	0
40_NM_PE2_2_1_control2	HDR	NA	NA	10074	9280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40_NM_PE2_2_1_control3	Reference	98.30704522	1.69295478	9924	9519	9510	9349	161	0	0	3	158	0	3	158	0	0	0	0
40_NM_PE2_2_1_control3	HDR	100	0	9924	9519	1	1	0	0	0	0	0	0	0	0	0	0	0	0
40_NM_PE2_2_1_control4	Reference	98.48083377	1.51916623	11791	11339	11322	11150	172	0	0	5	167	0	5	167	0	0	0	0
40_NM_PE2_2_1_control4	HDR	100	0	11791	11339	2	2	0	0	0	0	0	0	0	0	0	0	0	0
40_NM_PE2_2_2_control1	Reference	97.08684094	2.91315906	9435	9032	9028	8765	263	0	0	1	262	0	1	262	0	0	0	0
40_NM_PE2_2_2_control1	HDR	NA	NA	9435	9032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40_NM_PE2_2_2_control2	Reference	97.20784821	2.79215179	10074	9280	9276	9017	259	0	0	4	256	0	3	255	0	0	1	0
40_NM_PE2_2_2_control2	HDR	NA	NA	10074	9280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40_NM_PE2_2_2_control3	Reference	98.30704522	1.69295478	9924	9519	9510	9349	161	0	0	3	158	0	3	158	0	0	0	0
40_NM_PE2_2_2_control3	HDR	100	0	9924	9519	1	1	0	0	0	0	0	0	0	0	0	0	0	0
40_NM_PE2_2_2_control4	Reference	98.48083377	1.51916623	11791	11339	11322	11150	172	0	0	5	167	0	5	167	0	0	0	0
40_NM_PE2_2_2_control4	HDR	100	0	11791	11339	2	2	0	0	0	0	0	0	0	0	0	0	0	0
40_TD_PE2_2_1_control1	Reference	95.16685846	4.83314154	12594	12166	12166	11578	588	0	0	1	587	0	1	587	0	0	0	0
40_TD_PE2_2_1_control1	HDR	NA	NA	12594	12166	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40_TD_PE2_2_1_control2	Reference	95.16645896	4.83354104	11589	11234	11234	10691	543	0	0	2	541	0	2	541	0	0	0	0
40_TD_PE2_2_1_control2	HDR	NA	NA	11589	11234	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40_TD_PE2_2_1_control3	Reference	98.30584039	1.69415961	6997	6729	6729	6615	114	0	0	2	112	0	2	112	0	0	0	0
40_TD_PE2_2_1_control3	HDR	NA	NA	6997	6729	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40_TD_PE2_2_1_control4	Reference	98.53036525	1.46963475	14839	13881	13881	13677	204	0	0	2	202	0	2	202	0	0	0	0
40_TD_PE2_2_1_control4	HDR	NA	NA	14839	13881	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40_TD_PE2_2_2_control1	Reference	95.16685846	4.83314154	12594	12166	12166	11578	588	0	0	1	587	0	1	587	0	0	0	0
40_TD_PE2_2_2_control1	HDR	NA	NA	12594	12166	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40_TD_PE2_2_2_control2	Reference	95.16645896	4.83354104	11589	11234	11234	10691	543	0	0	2	541	0	2	541	0	0	0	0
40_TD_PE2_2_2_control2	HDR	NA	NA	11589	11234	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40_TD_PE2_2_2_control3	Reference	98.30584039	1.69415961	6997	6729	6729	6615	114	0	0	2	112	0	2	112	0	0	0	0
40_TD_PE2_2_2_control3	HDR	NA	NA	6997	6729	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40_TD_PE2_2_2_control4	Reference	98.53036525	1.46963475	14839	13881	13881	13677	204	0	0	2	202	0	2	202	0	0	0	0
40_TD_PE2_2_2_control4	HDR	NA	NA	14839	13881	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41_NM_PE2_2_1_control1	Reference	98.07873169	1.92126831	7593	7446	7443	7300	143	0	0	1	142	0	1	142	0	0	0	0
41_NM_PE2_2_1_control1	HDR	0	100	7593	7446	3	0	3	0	0	3	0	0	3	0	0	0	0	0
41_NM_PE2_2_1_control2	Reference	98.03459832	1.96540168	11318	11048	11041	10824	217	0	0	1	216	0	1	216	0	0	0	0
41_NM_PE2_2_1_control2	HDR	0	100	11318	11048	7	0	7	0	0	7	0	0	7	0	0	0	0	0
41_NM_PE2_2_1_control3	Reference	98.46424276	1.53575724	11098	10818	10809	10643	166	0	0	2	164	0	2	164	0	0	0	0
41_NM_PE2_2_1_control3	HDR	0	100	11098	10818	9	0	9	0	0	9	2	0	7	0	0	0	2	0
41_NM_PE2_2_1_control4	Reference	98.7722888	1.2277112	14021	13686	13684	13516	168	0	0	3	165	0	3	165	0	0	0	0
41_NM_PE2_2_1_control4	HDR	0	100	14021	13686	2	0	2	0	0	2	0	0	2	0	0	0	0	0
41_NM_PE2_2_2_control1	Reference	98.07873169	1.92126831	7593	7446	7443	7300	143	0	0	1	142	0	1	142	0	0	0	0
41_NM_PE2_2_2_control1	HDR	0	100	7593	7446	3	0	3	0	0	3	0	0	3	0	0	0	0	0
41_NM_PE2_2_2_control2	Reference	98.03459832	1.96540168	11318	11048	11041	10824	217	0	0	1	216	0	1	216	0	0	0	0
41_NM_PE2_2_2_control2	HDR	0	100	11318	11048	7	0	7	0	0	7	0	0	7	0	0	0	0	0
41_NM_PE2_2_2_control3	Reference	98.46424276	1.53575724	11098	10818	10809	10643	166	0	0	2	164	0	2	164	0	0	0	0
41_NM_PE2_2_2_control3	HDR	0	100	11098	10818	9	0	9	0	0	9	2	0	7	0	0	0	2	0
41_NM_PE2_2_2_control4	Reference	98.7722888	1.2277112	14021	13686	13684	13516	168	0	0	3	165	0	3	165	0	0	0	0
41_NM_PE2_2_2_control4	HDR	0	100	14021	13686	2	0	2	0	0	2	0	0	2	0	0	0	0	0
41_TD_PE2_2_1_control1	Reference	95.16685846	4.83314154	12594	12166	12166	11578	588	0	0	1	587	0	1	587	0	0	0	0
41_TD_PE2_2_1_control1	HDR	NA	NA	12594	12166	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41_TD_PE2_2_1_control2	Reference	95.16645896	4.83354104	11589	11234	11234	10691	543	0	0	2	541	0	2	541	0	0	0	0
41_TD_PE2_2_1_control2	HDR	NA	NA	11589	11234	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41_TD_PE2_2_1_control3	Reference	98.30584039	1.69415961	6997	6729	6729	6615	114	0	0	2	112	0	2	112	0	0	0	0
41_TD_PE2_2_1_control3	HDR	NA	NA	6997	6729	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41_TD_PE2_2_1_control4	Reference	98.53036525	1.46963475	14839	13881	13881	13677	204	0	0	2	202	0	2	202	0	0	0	0
41_TD_PE2_2_1_control4	HDR	NA	NA	14839	13881	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41_TD_PE2_2_2_control1	Reference	95.16685846	4.83314154	12594	12166	12166	11578	588	0	0	1	587	0	1	587	0	0	0	0
41_TD_PE2_2_2_control1	HDR	NA	NA	12594	12166	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41_TD_PE2_2_2_control2	Reference	95.16645896	4.83354104	11589	11234	11234	10691	543	0	0	2	541	0	2	541	0	0	0	0
41_TD_PE2_2_2_control2	HDR	NA	NA	11589	11234	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41_TD_PE2_2_2_control3	Reference	98.30584039	1.69415961	6997	6729	6729	6615	114	0	0	2	112	0	2	112	0	0	0	0
41_TD_PE2_2_2_control3	HDR	NA	NA	6997	6729	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41_TD_PE2_2_2_control4	Reference	98.53036525	1.46963475	14839	13881	13881	13677	204	0	0	2	202	0	2	202	0	0	0	0
41_TD_PE2_2_2_control4	HDR	NA	NA	14839	13881	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42_NM_PE2_2_1_control1	Reference	98.03921569	1.96078431	7593	7446	7446	7300	146	0	0	1	145	0	1	145	0	0	0	0
42_NM_PE2_2_1_control1	HDR	NA	NA	7593	7446	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42_NM_PE2_2_1_control2	Reference	97.97248371	2.02751629	11318	11048	11048	10824	224	0	0	1	223	0	1	223	0	0	0	0
42_NM_PE2_2_1_control2	HDR	NA	NA	11318	11048	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42_NM_PE2_2_1_control3	Reference	98.38232575	1.61767425	11098	10818	10818	10643	175	0	0	2	173	0	2	173	0	0	0	0
42_NM_PE2_2_1_control3	HDR	NA	NA	11098	10818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42_NM_PE2_2_1_control4	Reference	98.75785474	1.24214526	14021	13686	13686	13516	170	0	0	3	167	0	3	167	0	0	0	0
42_NM_PE2_2_1_control4	HDR	NA	NA	14021	13686	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42_NM_PE2_2_2_control1	Reference	98.03921569	1.96078431	7593	7446	7446	7300	146	0	0	1	145	0	1	145	0	0	0	0
42_NM_PE2_2_2_control1	HDR	NA	NA	7593	7446	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42_NM_PE2_2_2_control2	Reference	97.97248371	2.02751629	11318	11048	11048	10824	224	0	0	1	223	0	1	223	0	0	0	0
42_NM_PE2_2_2_control2	HDR	NA	NA	11318	11048	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42_NM_PE2_2_2_control3	Reference	98.38232575	1.61767425	11098	10818	10818	10643	175	0	0	2	173	0	2	173	0	0	0	0
42_NM_PE2_2_2_control3	HDR	NA	NA	11098	10818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42_NM_PE2_2_2_control4	Reference	98.75785474	1.24214526	14021	13686	13686	13516	170	0	0	3	167	0	3	167	0	0	0	0
42_NM_PE2_2_2_control4	HDR	NA	NA	14021	13686	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42_TD_PE2_2_1_control1	Reference	97.60785284	2.39214716	12594	12166	12123	11833	290	0	0	3	287	0	3	287	0	0	0	0
42_TD_PE2_2_1_control1	HDR	0	100	12594	12166	1	0	1	0	0	0	1	0	0	1	0	0	0	0
42_TD_PE2_2_1_control2	Reference	97.54266822	2.45733178	11589	11234	11191	10916	275	0	0	1	274	0	1	274	0	0	0	0
42_TD_PE2_2_1_control2	HDR	0	100	11589	11234	1	0	1	0	0	0	1	0	0	1	0	0	0	0
42_TD_PE2_2_1_control3	Reference	98.58630952	1.41369048	6997	6729	6720	6625	95	0	0	1	94	0	1	94	0	0	0	0
42_TD_PE2_2_1_control3	HDR	0	100	6997	6729	1	0	1	0	0	1	0	0	1	0	0	0	0	0
42_TD_PE2_2_1_control4	Reference	98.78918919	1.21081081	14839	13881	13875	13707	168	0	0	5	164	0	4	163	0	0	1	0
42_TD_PE2_2_1_control4	HDR	NA	NA	14839	13881	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42_TD_PE2_2_2_control1	Reference	97.60785284	2.39214716	12594	12166	12123	11833	290	0	0	3	287	0	3	287	0	0	0	0
42_TD_PE2_2_2_control1	HDR	0	100	12594	12166	1	0	1	0	0	0	1	0	0	1	0	0	0	0
42_TD_PE2_2_2_control2	Reference	97.54266822	2.45733178	11589	11234	11191	10916	275	0	0	1	274	0	1	274	0	0	0	0
42_TD_PE2_2_2_control2	HDR	0	100	11589	11234	1	0	1	0	0	0	1	0	0	1	0	0	0	0
42_TD_PE2_2_2_control3	Reference	98.58630952	1.41369048	6997	6729	6720	6625	95	0	0	1	94	0	1	94	0	0	0	0
42_TD_PE2_2_2_control3	HDR	0	100	6997	6729	1	0	1	0	0	1	0	0	1	0	0	0	0	0
42_TD_PE2_2_2_control4	Reference	98.78918919	1.21081081	14839	13881	13875	13707	168	0	0	5	164	0	4	163	0	0	1	0
42_TD_PE2_2_2_control4	HDR	NA	NA	14839	13881	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43_NM_PE2_2_1_control1	Reference	83.45821326	16.54178674	11224	10528	10410	8688	1722	0	73	123	1718	0	4	1531	0	68	114	5
43_NM_PE2_2_1_control1	HDR	11.76470588	88.23529412	11224	10528	17	2	15	0	3	6	15	0	0	9	0	0	3	3
43_NM_PE2_2_1_control2	Reference	86.15748653	13.84251347	8138	7663	7607	6554	1053	0	33	63	1048	0	5	960	0	30	55	3
43_NM_PE2_2_1_control2	HDR	12.5	87.5	8138	7663	8	1	7	0	1	2	7	0	0	5	0	0	1	1
43_NM_PE2_2_1_control4	Reference	66.15906328	33.84093672	17267	16247	15629	10340	5289	0	358	446	5277	2	10	4507	0	334	414	22
43_NM_PE2_2_1_control4	HDR	0	100	17267	16247	79	0	79	0	21	30	79	0	0	40	0	9	18	12
43_NM_PE2_2_2_control1	Reference	83.45821326	16.54178674	11224	10528	10410	8688	1722	0	73	123	1718	0	4	1531	0	68	114	5
43_NM_PE2_2_2_control1	HDR	11.76470588	88.23529412	11224	10528	17	2	15	0	3	6	15	0	0	9	0	0	3	3
43_NM_PE2_2_2_control2	Reference	86.15748653	13.84251347	8138	7663	7607	6554	1053	0	33	63	1048	0	5	960	0	30	55	3
43_NM_PE2_2_2_control2	HDR	12.5	87.5	8138	7663	8	1	7	0	1	2	7	0	0	5	0	0	1	1
43_NM_PE2_2_2_control4	Reference	66.15906328	33.84093672	17267	16247	15629	10340	5289	0	358	446	5277	2	10	4507	0	334	414	22
43_NM_PE2_2_2_control4	HDR	0	100	17267	16247	79	0	79	0	21	30	79	0	0	40	0	9	18	12
44_NM_PE2_2_1_control1	Reference	97.40425115	2.59574885	10760	10222	10209	9944	265	0	1	2	262	1	2	262	0	0	0	0
44_NM_PE2_2_1_control1	HDR	NA	NA	10760	10222	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44_NM_PE2_2_1_control2	Reference	97.40542898	2.59457102	9616	9182	9173	8935	238	0	0	7	231	0	7	231	0	0	0	0
44_NM_PE2_2_1_control2	HDR	NA	NA	9616	9182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44_NM_PE2_2_1_control3	Reference	98.8183161	1.1816839	9198	8805	8801	8697	104	0	0	2	102	0	2	102	0	0	0	0
44_NM_PE2_2_1_control3	HDR	NA	NA	9198	8805	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44_NM_PE2_2_1_control4	Reference	99.12021445	0.87978555	15169	14560	14549	14421	128	0	0	4	124	0	4	124	0	0	0	0
44_NM_PE2_2_1_control4	HDR	NA	NA	15169	14560	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44_NM_PE2_2_2_control1	Reference	97.40425115	2.59574885	10760	10222	10209	9944	265	0	1	2	262	1	2	262	0	0	0	0
44_NM_PE2_2_2_control1	HDR	NA	NA	10760	10222	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44_NM_PE2_2_2_control2	Reference	97.40542898	2.59457102	9616	9182	9173	8935	238	0	0	7	231	0	7	231	0	0	0	0
44_NM_PE2_2_2_control2	HDR	NA	NA	9616	9182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44_NM_PE2_2_2_control3	Reference	98.8183161	1.1816839	9198	8805	8801	8697	104	0	0	2	102	0	2	102	0	0	0	0
44_NM_PE2_2_2_control3	HDR	NA	NA	9198	8805	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44_NM_PE2_2_2_control4	Reference	99.12021445	0.87978555	15169	14560	14549	14421	128	0	0	4	124	0	4	124	0	0	0	0
44_NM_PE2_2_2_control4	HDR	NA	NA	15169	14560	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44_TD_PE2_2_1_control1	Reference	86.67942584	13.32057416	11224	10453	10450	9058	1392	0	21	38	1386	0	6	1333	0	21	32	0
44_TD_PE2_2_1_control1	HDR	0	100	11224	10453	3	0	3	0	1	3	3	0	0	0	0	0	2	1
44_TD_PE2_2_1_control2	Reference	87.66583476	12.33416524	8138	7614	7613	6674	939	0	7	19	937	0	2	913	0	7	17	0
44_TD_PE2_2_1_control2	HDR	0	100	8138	7614	1	0	1	0	1	0	1	0	0	0	0	1	0	0
44_TD_PE2_2_1_control4	Reference	81.10749186	18.89250814	17267	15974	15964	12948	3016	0	57	149	3011	0	5	2813	0	54	141	3
44_TD_PE2_2_1_control4	HDR	0	100	17267	15974	10	0	10	0	9	2	10	0	0	1	0	7	0	2
44_TD_PE2_2_2_control1	Reference	86.67942584	13.32057416	11224	10453	10450	9058	1392	0	21	38	1386	0	6	1333	0	21	32	0
44_TD_PE2_2_2_control1	HDR	0	100	11224	10453	3	0	3	0	1	3	3	0	0	0	0	0	2	1
44_TD_PE2_2_2_control2	Reference	87.66583476	12.33416524	8138	7614	7613	6674	939	0	7	19	937	0	2	913	0	7	17	0
44_TD_PE2_2_2_control2	HDR	0	100	8138	7614	1	0	1	0	1	0	1	0	0	0	0	1	0	0
44_TD_PE2_2_2_control4	Reference	81.10749186	18.89250814	17267	15974	15964	12948	3016	0	57	149	3011	0	5	2813	0	54	141	3
44_TD_PE2_2_2_control4	HDR	0	100	17267	15974	10	0	10	0	9	2	10	0	0	1	0	7	0	2
45_TD_PE2_2_1_control1	Reference	88.03846154	11.96153846	11224	10457	10400	9156	1244	0	16	30	1244	0	0	1199	0	15	29	1
45_TD_PE2_2_1_control1	HDR	15.38461538	84.61538462	11224	10457	13	2	11	0	6	7	11	0	0	4	0	0	1	6
45_TD_PE2_2_1_control2	Reference	88.7336935	11.2663065	8138	7614	7589	6734	855	0	6	14	853	0	2	835	0	6	12	0
45_TD_PE2_2_1_control2	HDR	0	100	8138	7614	4	0	4	0	2	3	4	0	0	1	0	0	1	2
45_TD_PE2_2_1_control4	Reference	82.13221779	17.86778221	17267	15980	15777	12958	2819	0	53	88	2814	0	5	2681	0	50	80	3
45_TD_PE2_2_1_control4	HDR	0	100	17267	15980	35	0	35	0	20	19	35	0	0	12	0	4	3	16
45_TD_PE2_2_2_control1	Reference	88.03846154	11.96153846	11224	10457	10400	9156	1244	0	16	30	1244	0	0	1199	0	15	29	1
45_TD_PE2_2_2_control1	HDR	15.38461538	84.61538462	11224	10457	13	2	11	0	6	7	11	0	0	4	0	0	1	6
45_TD_PE2_2_2_control2	Reference	88.7336935	11.2663065	8138	7614	7589	6734	855	0	6	14	853	0	2	835	0	6	12	0
45_TD_PE2_2_2_control2	HDR	0	100	8138	7614	4	0	4	0	2	3	4	0	0	1	0	0	1	2
45_TD_PE2_2_2_control4	Reference	82.13221779	17.86778221	17267	15980	15777	12958	2819	0	53	88	2814	0	5	2681	0	50	80	3
45_TD_PE2_2_2_control4	HDR	0	100	17267	15980	35	0	35	0	20	19	35	0	0	12	0	4	3	16
46_TD_PE2_2_1_control1	Reference	93.14499797	6.85500203	16978	9885	9876	9199	677	0	8	29	675	0	2	640	0	8	27	0
46_TD_PE2_2_1_control1	HDR	0	100	16978	9885	9	0	9	0	1	1	9	0	0	7	0	1	1	0
46_TD_PE2_2_1_control2	Reference	92.16105047	7.83894953	23452	12661	12642	11651	991	0	9	41	985	2	4	942	0	6	36	1
46_TD_PE2_2_1_control2	HDR	0	100	23452	12661	19	0	19	0	4	12	18	0	1	4	0	3	10	1
46_TD_PE2_2_1_control3	Reference	79.13351017	20.86648983	9949	1134	1131	895	236	0	4	19	235	0	1	213	0	4	18	0
46_TD_PE2_2_1_control3	HDR	0	100	9949	1134	3	0	3	0	0	2	3	0	0	1	0	0	2	0
46_TD_PE2_2_1_control4	Reference	83.19327731	16.80672269	9801	1312	1309	1089	220	0	2	9	220	0	0	209	0	2	9	0
46_TD_PE2_2_1_control4	HDR	0	100	9801	1312	3	0	3	0	0	1	3	0	0	2	0	0	1	0
46_TD_PE2_2_2_control1	Reference	93.14499797	6.85500203	16978	9885	9876	9199	677	0	8	29	675	0	2	640	0	8	27	0
46_TD_PE2_2_2_control1	HDR	0	100	16978	9885	9	0	9	0	1	1	9	0	0	7	0	1	1	0
46_TD_PE2_2_2_control2	Reference	92.16105047	7.83894953	23452	12661	12642	11651	991	0	9	41	985	2	4	942	0	6	36	1
46_TD_PE2_2_2_control2	HDR	0	100	23452	12661	19	0	19	0	4	12	18	0	1	4	0	3	10	1
46_TD_PE2_2_2_control3	Reference	79.13351017	20.86648983	9949	1134	1131	895	236	0	4	19	235	0	1	213	0	4	18	0
46_TD_PE2_2_2_control3	HDR	0	100	9949	1134	3	0	3	0	0	2	3	0	0	1	0	0	2	0
46_TD_PE2_2_2_control4	Reference	83.19327731	16.80672269	9801	1312	1309	1089	220	0	2	9	220	0	0	209	0	2	9	0
46_TD_PE2_2_2_control4	HDR	0	100	9801	1312	3	0	3	0	0	1	3	0	0	2	0	0	1	0
47_TD_PE2_2_1_control1	Reference	93.62348178	6.37651822	16978	9885	9880	9250	630	0	6	21	627	0	3	603	0	6	18	0
47_TD_PE2_2_1_control1	HDR	0	100	16978	9885	5	0	5	0	2	2	5	0	0	1	0	2	2	0
47_TD_PE2_2_1_control2	Reference	92.76232617	7.23767383	23452	12660	12656	11740	916	0	8	40	910	1	5	868	0	7	35	0
47_TD_PE2_2_1_control2	HDR	25	75	23452	12660	4	1	3	0	0	2	3	0	0	1	0	0	2	0
